,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
18000,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
19800,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
21600,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
23400,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
25200,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
27000,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
28800,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
30600,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
32400,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
34200,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
36000,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
37800,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
39600,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
41400,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
43200,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
45000,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
46800,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
48600,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
50400,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
52200,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
54000,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
55800,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
57600,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
59400,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
61200,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
63000,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
64800,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
66600,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
68400,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
70200,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
72000,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
73800,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
75600,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
77400,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
79200,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
81000,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
82800,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
84600,1.5477309,1.4790586,0.59970814,0.58967745,0.53373575,0.4561885,0.35202175,0.3095828,0.26907444,0.1543224,0.11574179,0.07253061,0.07424361,0.0176451,-0.0039605154,0.039385602,-0.10613011,-0.20991072,-0.21454135,0.59922296,0.109180674,0.037422284,0.3916617,0.25308612,0.18981385,-0.08648898,-0.017044477,0.011505581,0.057942167,0.035564326,0.0077864914,-0.019991348,0.028094182,0.090208136
86400,1.5385852,1.469913,0.59467834,0.5846478,0.528706,0.45115876,0.34699202,0.3045531,0.2640447,0.1543224,0.11574179,0.07253061,0.06921388,0.021761045,0.00015542867,0.037718512,-0.10446302,-0.20824364,-0.21287425,0.5967741,0.109180674,0.037422284,0.38921282,0.2508002,0.1875279,-0.08404013,-0.014595626,0.013954435,0.05777926,0.035401423,0.007623582,-0.020154256,0.028257092,0.09037104
