,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
32400,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
34200,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
36000,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
37800,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
39600,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
41400,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
43200,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
45000,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
46800,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
48600,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
50400,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
52200,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
54000,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
55800,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
57600,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
59400,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
61200,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
63000,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
64800,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
66600,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
68400,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
70200,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
72000,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
73800,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
75600,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
77400,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
79200,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
81000,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
82800,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
84600,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
86400,1.540527,1.4718547,0.59484696,0.5848163,0.5288746,0.4513273,0.34716055,0.30472162,0.2642132,0.1543224,0.11574179,0.07253061,0.06938242,0.021929579,0.0003239623,0.037798513,-0.10454301,-0.20832364,-0.21295424,0.59846735,0.109180674,0.037422284,0.39090607,0.25110272,0.18783042,-0.08379159,-0.01434709,0.014202969,0.059169967,0.03485035,0.007072516,-0.020705322,0.02880816,0.09092211
