,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
18000,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
19800,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
21600,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
23400,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
25200,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
27000,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
28800,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
30600,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
32400,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
34200,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
36000,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
37800,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
39600,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
41400,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
43200,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
45000,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
46800,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
48600,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
50400,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
52200,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
54000,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
55800,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
57600,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
59400,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
61200,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
63000,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
64800,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
66600,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
68400,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
70200,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
72000,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
73800,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
75600,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
77400,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
79200,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
81000,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
82800,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
84600,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
86400,1.5469364,1.4782641,0.6018226,0.5917919,0.5358502,0.45830292,0.3541362,0.31169727,0.27118886,0.16267352,0.1240929,0.08088172,0.06800695,0.020554109,-0.0010515074,0.03821308,-0.10495758,-0.20873821,-0.21336882,0.5974865,0.109180674,0.037422284,0.3899252,0.25146523,0.18819293,-0.08475249,-0.015307988,0.0132420715,0.057826586,0.03544875,0.007670908,-0.020106928,0.028209768,0.09032372
