,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
18000,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
19800,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
21600,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
23400,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
25200,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
27000,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
28800,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
30600,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
32400,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
34200,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
36000,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
37800,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
39600,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
41400,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
43200,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
45000,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
46800,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
48600,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
50400,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
52200,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
54000,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
55800,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
57600,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
59400,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
61200,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
63000,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
64800,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
66600,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
68400,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
70200,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
72000,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
73800,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
75600,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
77400,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
79200,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
81000,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
82800,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
84600,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
86400,1.5462618,1.4775896,0.595191,0.5851603,0.5292186,0.45167133,0.3475046,0.30506563,0.26455724,0.1543224,0.11574179,0.07253061,0.069726445,0.022273611,0.000667995,0.037963867,-0.10470837,-0.208489,-0.21311961,0.6036928,0.109180674,0.037422284,0.3961315,0.25009257,0.18682028,-0.08328221,-0.0138377035,0.014712355,0.057728965,0.035351124,0.007573287,-0.020204552,0.028307388,0.09042134
